1000,-992.594
2000,-994.079
3000,-990.128
4000,-1000.43
5000,-1000.56
6000,-999.249
7000,-999.681
8000,-996.651
9000,-998.749
10000,-996.265
11000,-999.756
12000,-994.695
13000,-998.445
14000,-997.46
15000,-998.281
16000,-999.216
17000,-997.859
18000,-997.305
19000,-994.056
20000,-997.832
21000,-995.779
22000,-998.038
23000,-998.824
24000,-995.652
25000,-997.048
26000,-996.9
27000,-999.663
28000,-997.722
29000,-995.242
30000,-995.908
31000,-997.256
32000,-1000.14
33000,-996.883
34000,-996.781
35000,-997.834
36000,-995.912
37000,-995.307
38000,-996.036
39000,-997.346
40000,-997.765
41000,-998.342
42000,-996.467
43000,-996.53
44000,-996.166
45000,-996.509
46000,-995.285
47000,-995.867
48000,-1000.21
49000,-999.548
50000,-996.869
51000,-1000.36
52000,-997.477
53000,-996.118
54000,-998.976
55000,-999.475
56000,-999.001
57000,-997.848
58000,-998.461
59000,-997.244
60000,-997.732
61000,-996.128
62000,-998.489
63000,-997.391
64000,-996.535
65000,-996.402
66000,-999.322
67000,-999.07
68000,-997.585
69000,-996.959
70000,-1000.07
71000,-998.032
72000,-997.534
73000,-999.043
74000,-997.257
75000,-998.546
76000,-996.428
77000,-997.42
78000,-1000.22
79000,-997.956
80000,-995.561
81000,-998.155
82000,-995.127
83000,-997.466
84000,-998.775
85000,-996.983
86000,-996.395
87000,-997.891
88000,-997.171
89000,-997.376
90000,-997.132
91000,-997.208
92000,-996.686
93000,-997.43
94000,-997.082
95000,-996.953
96000,-996.881
97000,-996.579
98000,-996.758
99000,-997.705
100000,-997.664
101000,-996.373
102000,-996.579
103000,-997.802
104000,-996.751
105000,-998.638
106000,-999.112
107000,-997.308
108000,-997.897
109000,-996.84
110000,-996.958
111000,-998.195
112000,-997.402
113000,-997.16
114000,-998.503
115000,-996.535
116000,-998.421
117000,-997.265
118000,-999.158
119000,-996.916
120000,-997.636
121000,-998.122
122000,-997.354
123000,-998.511
124000,-997.934
125000,-996.596
126000,-996.869
127000,-996.018
128000,-998.006
129000,-996.498
130000,-996.945
131000,-996.693
132000,-998.166
133000,-998.122
134000,-998.164
135000,-997.409
136000,-998.901
137000,-997.971
138000,-996.655
