0,52.7945,
1.515,52.911,
3.03,53.0494,
4.545,53.1842,
6.06,53.319,
7.575,53.46,
9.09,53.6075,
10.605,53.7569,
12.12,53.9093,
13.635,54.0672,
15.15,54.2284,
16.665,54.3926,
18.18,54.5601,
19.695,54.7306,
21.21,54.9035,
22.725,55.0783,
24.24,55.2548,
25.755,55.4324,
27.27,55.6107,
28.785,55.7893,
30.3,55.9679,
31.815,56.1462,
33.33,56.324,
34.845,56.5012,
36.36,56.6777,
37.875,56.8537,
39.39,57.0294,
40.905,57.205,
42.42,57.381,
43.935,57.5579,
45.45,57.7363,
46.965,57.9171,
48.48,58.1004,
49.995,58.2749,
51.51,58.4518,
53.025,59.0738,
54.54,58.6737,
56.055,57.1368,
57.57,66.6133,
59.085,78.8928,
60.6,71.5507,
62.115,62.7308,
63.63,64.7332,
65.145,66.7369,
66.66,67.3971,
68.175,68.5573,
69.69,69.8185,
71.205,71.1854,
72.72,72.7028,
74.235,74.2416,
75.75,75.75,
77.265,77.2641,
78.78,78.78,
80.295,80.295,
81.81,81.81,
83.325,83.325,
84.84,84.84,
86.355,86.355,
87.87,87.87,
89.385,89.385,
90.9,90.9,
92.415,92.415,
93.93,93.93,
95.445,95.445,
96.96,96.96,
98.475,98.475,
99.99,99.99,
101.505,101.505,
103.02,103.02,
104.535,104.535,
106.05,106.05,
107.565,107.565,
109.08,109.08,
110.595,110.595,
112.11,112.11,
113.625,113.625,
115.14,115.14,
116.655,116.655,
118.17,118.17,
119.685,119.685,
121.2,121.2,
122.715,122.715,
124.23,124.23,
125.745,125.745,
127.26,127.26,
128.775,128.775,
130.29,130.29,
131.805,131.805,
133.32,133.32,
134.835,134.835,
136.35,136.35,
137.865,137.865,
139.38,139.38,
140.895,140.895,
142.41,142.41,
143.925,143.925,
145.44,145.44,
146.955,146.955,
148.47,148.47,
149.985,149.985,
151.5,151.5,
