0,49.4206,
0.2525,49.446,
0.505,49.4665,
0.7575,49.4826,
1.01,49.495,
1.2625,49.504,
1.515,49.5103,
1.7675,49.5142,
2.02,49.5162,
2.2725,49.5166,
2.525,49.5156,
2.7775,49.5137,
3.03,49.5109,
3.2825,49.5077,
3.535,49.5041,
3.7875,49.5003,
4.04,49.4966,
4.2925,49.4929,
4.545,49.4895,
4.7975,49.4864,
5.05,49.4837,
5.3025,49.4815,
5.555,49.4798,
5.8075,49.4787,
6.06,49.4781,
6.3125,49.4782,
6.565,49.4789,
6.8175,49.4803,
7.07,49.4822,
7.3225,49.4848,
7.575,49.4881,
7.8275,49.492,
8.08,49.4964,
8.3325,49.5015,
8.585,49.5071,
8.8375,49.5133,
9.09,49.5201,
9.3425,49.5273,
9.595,49.5351,
9.8475,49.5434,
10.1,49.5522,
10.3525,49.5614,
10.605,49.5711,
10.8575,49.5812,
11.11,49.5918,
11.3625,49.6028,
11.615,49.6143,
11.8675,49.6262,
12.12,49.6385,
12.3725,49.6513,
12.625,49.6645,
12.8775,49.6782,
13.13,49.6923,
13.3825,49.7069,
13.635,49.722,
13.8875,49.7376,
14.14,49.7538,
14.3925,49.7704,
14.645,49.7876,
14.8975,49.8054,
15.15,49.8238,
15.4025,49.8427,
15.655,49.8623,
15.9075,49.8827,
16.16,49.9038,
16.4125,49.9256,
16.665,49.9481,
16.9175,49.9713,
17.17,49.9951,
17.4225,50.0197,
17.675,50.045,
17.9275,50.071,
18.18,50.0977,
18.4325,50.1251,
18.685,50.1533,
18.9375,50.1823,
19.19,50.2119,
19.4425,50.2424,
19.695,50.2736,
19.9475,50.3055,
20.2,50.3382,
20.4525,50.3716,
20.705,50.4058,
20.9575,50.4409,
21.21,50.4767,
21.4625,50.5133,
21.715,50.5507,
21.9675,50.5889,
22.22,50.6279,
22.4725,50.6677,
22.725,50.7084,
22.9775,50.7498,
23.23,50.7921,
23.4825,50.8352,
23.735,50.8792,
23.9875,50.924,
24.24,50.9696,
24.4925,51.016,
24.745,51.0634,
24.9975,51.1115,
25.25,51.1605,
25.5025,51.2104,
25.755,51.2611,
26.0075,51.3127,
26.26,51.3651,
26.5125,51.4184,
26.765,51.4726,
27.0175,51.5276,
27.27,51.5835,
27.5225,51.6403,
27.775,51.6979,
28.0275,51.7565,
28.28,51.8159,
28.5325,51.8761,
28.785,51.9373,
29.0375,51.9993,
29.29,52.0622,
29.5425,52.126,
29.795,52.1906,
30.0475,52.2562,
30.3,52.3226,
30.5525,52.3899,
30.805,52.4581,
31.0575,52.5271,
31.31,52.5971,
31.5625,52.6679,
31.815,52.7396,
32.0675,52.8122,
32.32,52.8857,
32.5725,52.9601,
32.825,53.0353,
33.0775,53.1115,
33.33,53.1885,
