4.9505,59.5707,0.0129615
5.94059,59.5709,0.0285642
6.93069,59.5709,0.0290473
7.92079,59.571,0.0707232
8.91089,59.571,0.0557602
9.90099,59.5711,0.0597486
10.8911,59.5711,0.0745725
11.8812,59.5711,0.0829436
12.8713,59.5711,0.0899784
13.8614,59.5711,0.144515
14.8515,59.5712,0.131879
15.8416,59.5712,0.161517
16.8317,59.5712,0.165402
17.8218,59.5712,0.174432
18.8119,59.5712,0.202485
19.802,59.5712,0.208469
20.7921,59.5712,0.280272
21.7822,59.5712,0.274734
22.7723,59.5712,0.276298
23.7624,59.5712,0.299804
24.7525,59.5712,0.345765
25.7426,59.5712,0.38227
26.7327,59.5712,0.412135
27.7228,59.5713,0.530607
28.7129,59.5713,0.523172
29.703,59.5713,0.525983
30.6931,59.5713,0.519614
31.6832,59.5713,0.563027
32.6733,59.5713,0.821225
33.6634,59.5713,0.65169
34.6535,59.5713,0.653705
35.6436,59.5713,0.678332
36.6337,59.5713,0.733923
37.6238,59.5713,0.917045
38.6139,59.5713,1.12038
39.604,59.5713,1.09299
40.5941,59.5713,0.974829
41.5842,59.5713,0.991739
42.5743,59.5713,1.10592
43.5644,59.5713,1.22336
44.5545,59.5713,1.17777
45.5446,59.5713,1.14236
46.5347,59.5713,1.20672
47.5248,59.5717,1.18738
48.5149,59.572,1.38852
